DatePeriod,AccountID,TransactionAmount,Status
2023-06-03 18:06:00,95362,3000.0,sent
2023-06-03 18:01:00,349342,1000.0,sent
2023-06-03 18:01:00,203599,20000.0,sent
2023-06-03 17:56:00,357712,13000.0,sent
2023-06-03 17:52:00,80331,2000.0,sent
2023-06-03 17:51:00,363679,500.0,sent
2023-06-03 17:50:00,189387,3200.0,sent
2023-06-03 17:46:00,362927,9999.0,sent
2023-06-03 17:41:00,3415,62000.0,sent
2023-06-03 17:37:00,354622,5000.0,sent
2023-06-03 17:34:00,1588,3000.0,sent
2023-06-03 17:32:00,126215,5000.0,sent
2023-06-03 17:29:00,352395,10000.0,sent
2023-06-03 17:28:00,126215,4000.0,sent
2023-06-03 17:26:00,6475,500.0,sent
2023-06-03 17:24:00,214611,3000.0,sent
2023-06-03 17:23:00,15136,5000.0,sent
2023-06-03 17:22:00,213902,1000.0,sent
2023-06-03 17:19:00,1244,372500.0,sent
2023-06-03 17:17:00,6475,10000.0,sent
2023-06-03 17:16:00,353465,500.0,sent
2023-06-03 17:16:00,365667,500.0,sent
2023-06-03 17:15:00,2262,2500.0,sent
2023-06-03 17:15:00,524,3600.0,sent
2023-06-03 17:14:00,268975,1000.0,sent
2023-06-03 17:13:00,365667,4000.0,sent
2023-06-03 17:13:00,215244,1000.0,sent
2023-06-03 17:11:00,203599,20000.0,sent
2023-06-03 17:11:00,362321,11000.0,sent
2023-06-03 17:09:00,15136,1500.0,sent
2023-06-03 17:08:00,253024,5000.0,sent
2023-06-03 17:04:00,355961,2000.0,sent
2023-06-03 17:04:00,357874,5500.0,sent
2023-06-03 17:02:00,174661,3000.0,sent
2023-06-03 17:01:00,174661,3000.0,pending
2023-06-03 17:00:00,1588,2000.0,sent
2023-06-03 16:59:00,1588,12000.0,sent
2023-06-03 16:58:00,524,5000.0,sent
2023-06-03 16:58:00,355390,10000.0,sent
2023-06-03 16:58:00,351025,4000.0,sent
2023-06-03 16:57:00,120082,800.0,sent
2023-06-03 16:57:00,53475,2100.0,sent
2023-06-03 16:51:00,124850,5000.0,sent
2023-06-03 16:47:00,355961,2200.0,sent
2023-06-03 16:42:00,122426,5000.0,sent
2023-06-03 16:42:00,268975,2000.0,sent
2023-06-03 16:38:00,124850,2300.0,sent
2023-06-03 16:34:00,364783,1000.0,sent
2023-06-03 16:33:00,213902,20000.0,sent
2023-06-03 16:28:00,364783,3200.0,sent
2023-06-03 16:25:00,131383,150000.0,sent
2023-06-03 16:22:00,349144,13000.0,sent
2023-06-03 16:20:00,122849,30000.0,sent
2023-06-03 16:18:00,191155,33000.0,sent
2023-06-03 16:18:00,364279,9500.0,sent
2023-06-03 16:17:00,370189,1300.0,sent
2023-06-03 16:16:00,6834,15000.0,sent
2023-06-03 16:11:00,122849,30000.0,pending
2023-06-03 16:10:00,351493,500.0,sent
2023-06-03 16:09:00,122849,30000.0,pending
2023-06-03 16:08:00,354952,7000.0,sent
2023-06-03 16:07:00,253024,2000.0,sent
2023-06-03 16:06:00,190568,1900.0,sent
2023-06-03 16:05:00,1344,10000.0,sent
2023-06-03 16:05:00,363679,1000.0,sent
2023-06-03 16:03:00,363679,3500.0,sent
2023-06-03 16:03:00,355485,1000.0,sent
2023-06-03 15:57:00,266878,1500.0,sent
2023-06-03 15:56:00,259834,2100.0,sent
2023-06-03 15:55:00,179714,5000.0,sent
2023-06-03 15:52:00,353441,1100.0,sent
2023-06-03 15:51:00,214951,1000.0,sent
2023-06-03 15:49:00,359759,20300.0,sent
2023-06-03 15:47:00,25887,25000.0,sent
2023-06-03 15:46:00,355222,35000.0,sent
2023-06-03 15:43:00,151070,10000.0,sent
2023-06-03 15:41:00,259834,2200.0,sent
2023-06-03 15:38:00,348207,2500.0,sent
2023-06-03 15:32:00,190568,10000.0,sent
2023-06-03 15:30:00,17316,5000.0,sent
2023-06-03 15:29:00,353783,3337.0,sent
2023-06-03 15:28:00,255366,1000.0,sent
2023-06-03 15:27:00,253852,20000.0,sent
2023-06-03 15:26:00,364854,3000.0,sent
2023-06-03 15:26:00,359759,20000.0,sent
2023-06-03 15:26:00,64454,5000.0,sent
2023-06-03 15:24:00,353807,1000.0,sent
2023-06-03 15:19:00,1588,5000.0,sent
2023-06-03 15:19:00,255366,1000.0,sent
2023-06-03 15:13:00,244629,500.0,pending
2023-06-03 15:13:00,244629,4000.0,sent
2023-06-03 15:10:00,368600,2000.0,sent
2023-06-03 15:08:00,212585,1549.0,sent
2023-06-03 15:08:00,354952,3100.0,sent
2023-06-03 15:08:00,362249,4000.0,sent
2023-06-03 15:07:00,365834,6200.0,sent
2023-06-03 15:06:00,2719,2000.0,sent
2023-06-03 15:05:00,358555,2000.0,sent
2023-06-03 15:05:00,356836,1000.0,sent
2023-06-03 15:03:00,25887,1000.0,sent
2023-06-03 14:54:00,368257,4000.0,sent
2023-06-03 14:49:00,13873,5000.0,sent
2023-06-03 14:47:00,368257,500.0,sent
2023-06-03 14:47:00,47685,10000.0,sent
2023-06-03 14:47:00,190568,86000.0,sent
2023-06-03 14:43:00,368908,3000.0,sent
2023-06-03 14:43:00,258258,14000.0,sent
2023-06-03 14:40:00,359044,1000.0,sent
2023-06-03 14:36:00,244629,500.0,sent
2023-06-03 14:34:00,356713,13300.0,sent
2023-06-03 14:34:00,351363,716500.0,sent
2023-06-03 14:29:00,258258,5000.0,sent
2023-06-03 14:28:00,34282,5000.0,sent
2023-06-03 14:27:00,352054,3000.0,sent
2023-06-03 14:27:00,368666,1000.0,sent
2023-06-03 14:25:00,253566,2000.0,sent
2023-06-03 14:19:00,200732,1000.0,sent
2023-06-03 14:18:00,351493,5000.0,sent
2023-06-03 14:16:00,158886,500.0,sent
2023-06-03 14:15:00,169735,5000.0,sent
2023-06-03 14:11:00,365767,500.0,sent
2023-06-03 14:11:00,365767,500.0,pending
2023-06-03 14:11:00,172776,12000.0,sent
2023-06-03 14:11:00,346453,1800.0,sent
2023-06-03 14:04:00,17316,15000.0,sent
2023-06-03 14:04:00,364740,5000.0,sent
2023-06-03 13:57:00,47685,1000.0,sent
2023-06-03 13:51:00,352267,40000.0,sent
2023-06-03 13:45:00,11557,1539.0,sent
2023-06-03 13:43:00,365334,10000.0,sent
2023-06-03 13:39:00,370850,500.0,pending
2023-06-03 13:39:00,370850,500.0,pending
2023-06-03 13:38:00,21118,6000.0,sent
2023-06-03 13:38:00,200504,1100.0,sent
2023-06-03 13:37:00,244422,500.0,sent
2023-06-03 13:34:00,47685,5000.0,sent
2023-06-03 13:34:00,370850,4500.0,sent
2023-06-03 13:32:00,348183,50000.0,sent
2023-06-03 13:32:00,200504,800.0,sent
2023-06-03 13:31:00,370850,4500.0,pending
2023-06-03 13:31:00,370850,4500.0,pending
2023-06-03 13:28:00,365441,2000.0,sent
2023-06-03 13:26:00,357261,4200.0,sent
2023-06-03 13:26:00,357874,5000.0,sent
2023-06-03 13:22:00,346453,1800.0,sent
2023-06-03 13:21:00,124850,700.0,sent
2023-06-03 13:19:00,99158,4300.0,sent
2023-06-03 13:18:00,6475,1300.0,sent
2023-06-03 13:17:00,430,3000.0,sent
2023-06-03 13:14:00,1588,2100.0,sent
2023-06-03 13:13:00,95362,900.0,failed
2023-06-03 13:11:00,245361,500.0,sent
2023-06-03 13:09:00,172776,100000.0,sent
2023-06-03 13:09:00,370189,900.0,sent
2023-06-03 13:04:00,368332,1300.0,sent
2023-06-03 13:03:00,244422,1000.0,sent
2023-06-03 13:03:00,80331,5000.0,sent
2023-06-03 13:02:00,80331,5000.0,sent
2023-06-03 12:57:00,366072,2000.0,sent
2023-06-03 12:55:00,360599,2500.0,sent
2023-06-03 12:55:00,345982,10000.0,sent
2023-06-03 12:55:00,362786,9000.0,sent
2023-06-03 12:49:00,17316,10000.0,sent
2023-06-03 12:48:00,213902,11000.0,sent
2023-06-03 12:47:00,348964,187000.0,sent
2023-06-03 12:46:00,345982,10000.0,sent
2023-06-03 12:44:00,107211,96000.0,sent
2023-06-03 12:42:00,133540,2500.0,sent
2023-06-03 12:41:00,41420,5000.0,sent
2023-06-03 12:41:00,133540,2500.0,pending
2023-06-03 12:41:00,133540,52500.0,sent
2023-06-03 12:39:00,368899,15000.0,sent
2023-06-03 12:30:00,244528,3500.0,sent
2023-06-03 12:25:00,27567,5000.0,sent
2023-06-03 12:21:00,89794,3000.0,sent
2023-06-03 12:15:00,370647,1500.0,sent
2023-06-03 12:14:00,35124,1400.0,sent
2023-06-03 12:10:00,244422,10000.0,sent
2023-06-03 12:10:00,174661,3000.0,sent
2023-06-03 12:04:00,370647,2100.0,sent
2023-06-03 12:04:00,258258,13500.0,pending
2023-06-03 12:02:00,255366,2000.0,sent
2023-06-03 12:02:00,174661,5000.0,sent
2023-06-03 11:59:00,365447,5000.0,sent
2023-06-03 11:51:00,365988,1500.0,sent
2023-06-03 11:50:00,364783,5600.0,sent
2023-06-03 11:47:00,356010,2000.0,sent
2023-06-03 11:47:00,370909,1000.0,sent
2023-06-03 11:46:00,353925,3000.0,sent
2023-06-03 11:44:00,38519,5000.0,sent
2023-06-03 11:44:00,356697,5000.0,sent
2023-06-03 11:39:00,99158,2100.0,sent
2023-06-03 11:39:00,351673,50000.0,sent
2023-06-03 11:37:00,34282,1500.0,sent
2023-06-03 11:37:00,158886,1000.0,sent
2023-06-03 11:36:00,356697,5000.0,sent
2023-06-03 11:33:00,368914,5000.0,sent
2023-06-03 11:33:00,366558,500.0,sent
2023-06-03 11:31:00,366558,500.0,sent
2023-06-03 11:16:00,366558,40300.0,sent
2023-06-03 11:13:00,164401,2500.0,sent
2023-06-03 11:11:00,104340,2000.0,sent
2023-06-03 11:10:00,355961,6500.0,sent
2023-06-03 11:07:00,244422,5000.0,sent
2023-06-03 11:01:00,244422,5000.0,pending
2023-06-03 11:01:00,244422,5000.0,pending
2023-06-03 11:00:00,368797,4600.0,sent
2023-06-03 11:00:00,80331,5000.0,sent
2023-06-03 10:55:00,255366,1500.0,sent
2023-06-03 10:55:00,94217,5000.0,sent
2023-06-03 10:52:00,368608,5000.0,sent
2023-06-03 10:47:00,365988,1000.0,sent
2023-06-03 10:43:00,137356,3000.0,sent
2023-06-03 10:41:00,189387,10000.0,sent
2023-06-03 10:40:00,363679,8000.0,sent
2023-06-03 10:40:00,356548,30000.0,sent
2023-06-03 10:39:00,114015,1050.0,sent
2023-06-03 10:31:00,356111,3650.0,sent
2023-06-03 10:27:00,351673,110000.0,sent
2023-06-03 10:25:00,349483,1550.0,sent
2023-06-03 10:22:00,356111,1500.0,sent
2023-06-03 10:21:00,354961,10000.0,sent
2023-06-03 10:19:00,259834,11507.0,sent
2023-06-03 10:17:00,354961,4000.0,sent
2023-06-03 10:16:00,124850,4000.0,sent
2023-06-03 10:16:00,38695,27500.0,sent
2023-06-03 10:11:00,259834,23161.0,sent
2023-06-03 10:08:00,370124,4900.0,sent
2023-06-03 10:03:00,353626,1000.0,sent
2023-06-03 10:01:00,6834,2000.0,sent
2023-06-03 09:58:00,179714,5000.0,sent
2023-06-03 09:57:00,158886,500.0,failed
2023-06-03 09:54:00,366998,1100.0,sent
2023-06-03 09:53:00,222048,2000.0,sent
2023-06-03 09:43:00,2318,3000.0,sent
2023-06-03 09:36:00,370928,1000.0,sent
2023-06-03 09:35:00,95362,3000.0,sent
2023-06-03 09:33:00,23898,15250.0,sent
2023-06-03 09:32:00,281,1000.0,sent
2023-06-03 09:32:00,45840,10000.0,sent
2023-06-03 09:24:00,348207,37500.0,sent
2023-06-03 09:22:00,369942,500.0,sent
2023-06-03 09:13:00,370850,2600.0,sent
2023-06-03 09:13:00,45840,5000.0,sent
2023-06-03 09:11:00,348207,14000.0,sent
2023-06-03 09:11:00,258258,3000.0,sent
2023-06-03 09:07:00,359816,3900.0,sent
2023-06-03 09:05:00,356946,900.0,sent
2023-06-03 09:04:00,270036,5000.0,sent
2023-06-03 09:01:00,357712,10000.0,sent
2023-06-03 09:00:00,95362,1700.0,sent
2023-06-03 08:57:00,359816,6600.0,sent
2023-06-03 08:56:00,357712,5000.0,sent
2023-06-03 08:53:00,347576,18000.0,sent
2023-06-03 08:51:00,45840,10000.0,sent
2023-06-03 08:50:00,266878,5000.0,sent
2023-06-03 08:47:00,357874,3500.0,sent
2023-06-03 08:42:00,348900,1000.0,sent
2023-06-03 08:42:00,348900,1000.0,pending
2023-06-03 08:42:00,354622,2500.0,sent
2023-06-03 08:41:00,363679,1100.0,sent
2023-06-03 08:40:00,92712,500.0,sent
2023-06-03 08:34:00,266878,5000.0,sent
2023-06-03 08:33:00,357592,130000.0,sent
2023-06-03 08:31:00,244422,10200.0,sent
2023-06-03 08:28:00,365334,11000.0,sent
2023-06-03 08:28:00,524,2000.0,sent
2023-06-03 08:25:00,80331,3000.0,sent
2023-06-03 08:25:00,357261,3150.0,sent
2023-06-03 08:25:00,368929,12000.0,sent
2023-06-03 08:20:00,191155,3500.0,sent
2023-06-03 08:19:00,3039,1800.0,sent
2023-06-03 08:14:00,229641,15000.0,sent
2023-06-03 08:13:00,15136,4000.0,sent
2023-06-03 08:13:00,351580,2100.0,sent
2023-06-03 08:08:00,357261,3000.0,sent
2023-06-03 08:06:00,354622,2000.0,sent
2023-06-03 08:04:00,353332,1084.0,sent
2023-06-03 08:03:00,350935,1000.0,sent
2023-06-03 07:51:00,353332,10000.0,sent
2023-06-03 07:51:00,354622,15000.0,sent
2023-06-03 07:50:00,23898,1000.0,sent
2023-06-03 07:45:00,349483,600.0,sent
2023-06-03 07:43:00,357261,13800.0,sent
2023-06-03 07:41:00,80331,2000.0,sent
2023-06-03 07:29:00,99158,1000.0,sent
2023-06-03 07:24:00,357712,10000.0,sent
2023-06-03 07:19:00,346473,50000.0,sent
2023-06-03 07:16:00,95556,5000.0,sent
2023-06-03 07:13:00,368666,1000.0,sent
2023-06-03 07:10:00,251887,500.0,sent
2023-06-03 07:09:00,350935,2000.0,sent
2023-06-03 06:54:00,368443,500.0,sent
2023-06-03 06:53:00,369118,9015.0,sent
2023-06-03 06:48:00,352389,5000.0,sent
2023-06-03 06:47:00,368600,30000.0,sent
2023-06-03 06:43:00,354674,1500.0,sent
2023-06-03 06:34:00,368608,5000.0,sent
2023-06-03 06:25:00,15673,1791.0,sent
2023-06-03 06:23:00,366998,700.0,sent
2023-06-03 06:17:00,82241,10000.0,sent
2023-06-03 06:16:00,222048,180000.0,sent
2023-06-03 06:09:00,138349,3000.0,sent
2023-06-03 06:04:00,74324,50000.0,sent
2023-06-03 06:00:00,355045,550.0,sent
2023-06-03 05:54:00,4510,4500.0,sent
2023-06-03 05:44:00,61393,50000.0,sent
2023-06-03 05:36:00,124850,2000.0,sent
2023-06-03 05:23:00,76379,1000.0,sent
2023-06-03 05:13:00,217544,4100.0,sent
2023-06-03 04:35:00,268383,5000.0,sent
2023-06-03 03:58:00,267650,6000.0,sent
2023-06-03 03:53:00,345813,20000.0,sent
2023-06-03 03:26:00,186262,880.0,sent
2023-06-03 03:24:00,368929,8000.0,sent
2023-06-03 03:24:00,193749,10000.0,sent
2023-06-03 03:20:00,186262,890.0,pending
2023-06-03 03:17:00,267650,10000.0,sent
2023-06-03 03:13:00,186262,900.0,pending
2023-06-03 03:12:00,186262,900.0,pending
2023-06-03 03:08:00,353807,500.0,sent
2023-06-03 03:01:00,362429,1003.0,sent
2023-06-03 02:42:00,353807,500.0,sent
2023-06-03 02:29:00,244422,2400.0,sent
2023-06-03 01:57:00,356809,10000.0,pending
2023-06-03 01:57:00,356809,10000.0,pending
2023-06-03 01:55:00,356809,10000.0,pending
2023-06-03 01:42:00,187636,5000.0,sent
2023-06-03 01:38:00,368908,2000.0,sent
2023-06-03 01:23:00,357712,7000.0,pending
2023-06-03 01:11:00,32383,1000.0,sent
2023-06-03 01:10:00,248,2000.0,sent
2023-06-03 01:10:00,25887,1000.0,sent
2023-06-03 01:10:00,281,1000.0,sent
2023-06-03 01:10:00,524,1000.0,sent
2023-06-03 00:58:00,357712,7000.0,sent
2023-06-03 00:57:00,368929,5000.0,sent
2023-06-03 00:49:00,366558,500.0,sent
2023-06-03 00:48:00,64454,5000.0,sent
2023-06-03 00:20:00,152465,2000.0,sent
2023-06-03 00:18:00,186262,1600.0,sent
2023-06-03 00:17:00,200223,20000.0,sent
2023-06-03 00:17:00,244422,1800.0,sent
2023-06-03 00:03:00,366072,4000.0,sent
2023-06-02 23:58:00,357712,5500.0,sent
2023-06-02 23:55:00,357712,14000.0,sent
2023-06-02 23:49:00,351580,4000.0,sent
2023-06-02 23:46:00,367231,1000.0,sent
2023-06-02 23:37:00,265268,1500.0,sent
2023-06-02 23:36:00,265268,1500.0,pending
2023-06-02 23:34:00,265268,1500.0,sent
2023-06-02 23:31:00,351363,500000.0,sent
2023-06-02 23:30:00,367231,2000.0,sent
2023-06-02 23:29:00,353700,2000.0,sent
2023-06-02 23:27:00,244422,1000.0,sent
2023-06-02 23:17:00,255366,1000.0,sent
2023-06-02 23:10:00,351580,11000.0,sent
2023-06-02 22:58:00,367231,1000.0,sent
2023-06-02 22:55:00,354105,2000.0,sent
2023-06-02 22:51:00,351363,130000.0,sent
2023-06-02 22:41:00,261719,12000.0,sent
2023-06-02 22:37:00,367231,2000.0,sent
2023-06-02 22:36:00,349099,1000.0,sent
2023-06-02 22:31:00,213786,2000.0,sent
2023-06-02 22:19:00,363679,5000.0,sent
2023-06-02 22:18:00,346,8000.0,sent
2023-06-02 22:17:00,131383,10000.0,sent
2023-06-02 22:17:00,138729,15000.0,sent
2023-06-02 22:11:00,214611,10000.0,sent
2023-06-02 22:01:00,352389,2000.0,sent
2023-06-02 21:55:00,364721,1200.0,sent
2023-06-02 21:52:00,188961,1000.0,sent
2023-06-02 21:49:00,191155,5100.0,sent
2023-06-02 21:46:00,133540,80000.0,sent
2023-06-02 21:38:00,13119,70000.0,sent
2023-06-02 21:36:00,38439,20500.0,sent
2023-06-02 21:34:00,99158,4000.0,sent
2023-06-02 21:33:00,353807,1000.0,sent
2023-06-02 21:33:00,187636,2000.0,sent
2023-06-02 21:31:00,363679,2000.0,sent
2023-06-02 21:28:00,160661,23000.0,sent
2023-06-02 21:24:00,259834,36400.0,sent
2023-06-02 21:23:00,2262,1400.0,sent
2023-06-02 21:22:00,350406,9999.0,sent
2023-06-02 21:15:00,111947,20100.0,sent
2023-06-02 21:09:00,191223,1000.0,sent
2023-06-02 21:09:00,354317,8000.0,sent
2023-06-02 21:06:00,133540,500.0,sent
2023-06-02 20:52:00,342,15000.0,sent
2023-06-02 20:49:00,349604,5000.0,sent
2023-06-02 20:49:00,351122,14400.0,sent
2023-06-02 20:48:00,30613,10000.0,sent
2023-06-02 20:48:00,346453,2100.0,sent
2023-06-02 20:47:00,2262,30990.0,sent
2023-06-02 20:46:00,361726,4300.0,sent
2023-06-02 20:45:00,257276,500.0,sent
2023-06-02 20:38:00,354622,3000.0,sent
2023-06-02 20:32:00,370850,1000.0,sent
2023-06-02 20:32:00,14048,5100.0,sent
2023-06-02 20:30:00,348207,12000.0,sent
2023-06-02 20:16:00,99158,2000.0,sent
2023-06-02 20:10:00,213902,15000.0,sent
2023-06-02 20:09:00,362927,9999.0,sent
2023-06-02 20:05:00,3039,15000.0,sent
2023-06-02 20:04:00,2262,2500.0,sent
2023-06-02 20:03:00,362927,9999.0,pending
2023-06-02 20:02:00,362927,9999.0,pending
2023-06-02 20:02:00,362927,9999.0,pending
2023-06-02 19:57:00,118827,1000.0,sent
2023-06-02 19:57:00,357261,2100.0,sent
2023-06-02 19:53:00,359759,3000.0,sent
2023-06-02 19:52:00,200720,10000.0,sent
2023-06-02 19:50:00,368666,1240.0,sent
2023-06-02 19:48:00,244849,500.0,sent
2023-06-02 19:45:00,3415,15000.0,sent
2023-06-02 19:41:00,354317,5780.0,sent
2023-06-02 19:40:00,357626,2500.0,sent
2023-06-02 19:40:00,354622,2100.0,sent
2023-06-02 19:39:00,359759,7000.0,sent
2023-06-02 19:38:00,122849,3500.0,sent
2023-06-02 19:38:00,253213,1000.0,sent
2023-06-02 19:38:00,211754,5000.0,sent
2023-06-02 19:33:00,524,3100.0,sent
2023-06-02 19:28:00,362807,2000.0,sent
2023-06-02 19:27:00,362807,1600.0,pending
2023-06-02 19:26:00,190568,5000.0,sent
2023-06-02 19:26:00,194650,20000.0,sent
2023-06-02 19:24:00,365667,2000.0,sent
2023-06-02 19:23:00,107211,36667.0,sent
2023-06-02 19:14:00,32383,2000.0,sent
2023-06-02 19:07:00,524,5000.0,sent
2023-06-02 19:04:00,356598,1100.0,sent
2023-06-02 19:00:00,368443,1000.0,sent
2023-06-02 19:00:00,348183,50000.0,sent
2023-06-02 18:56:00,16687,10000.0,sent
2023-06-02 18:54:00,281,5000.0,sent
2023-06-02 18:53:00,253024,1280.0,sent
2023-06-02 18:51:00,11557,3100.0,sent
2023-06-02 18:49:00,248,1500.0,sent
2023-06-02 18:49:00,80331,5000.0,sent
2023-06-02 18:41:00,248,2800.0,sent
2023-06-02 18:40:00,351493,1500.0,sent
2023-06-02 18:38:00,351493,3000.0,sent
2023-06-02 18:38:00,246183,26000.0,sent
2023-06-02 18:38:00,524,1000.0,sent
2023-06-02 18:28:00,30253,4000.0,sent
2023-06-02 18:27:00,189387,5000.0,sent
2023-06-02 18:23:00,353783,2100.0,sent
2023-06-02 18:20:00,260405,10000.0,sent
2023-06-02 18:19:00,355748,30000.0,sent
2023-06-02 18:19:00,355748,30000.0,pending
2023-06-02 18:17:00,190568,10000.0,sent
2023-06-02 18:17:00,149943,30500.0,sent
2023-06-02 18:14:00,357932,5000.0,sent
2023-06-02 18:12:00,370850,1100.0,sent
2023-06-02 18:10:00,244629,1200.0,sent
2023-06-02 18:09:00,354342,2100.0,sent
2023-06-02 18:07:00,211754,20000.0,sent
2023-06-02 18:05:00,368443,1000.0,sent
2023-06-02 18:04:00,258150,18300.0,sent
2023-06-02 18:04:00,368443,1000.0,sent
2023-06-02 18:03:00,70200,2550.0,sent
2023-06-02 18:02:00,38439,5000.0,sent
2023-06-02 17:55:00,354622,6000.0,sent
2023-06-02 17:54:00,229709,619300.0,sent
2023-06-02 17:49:00,133540,10000.0,sent
2023-06-02 17:48:00,194650,2000.0,sent
2023-06-02 17:39:00,369648,500.0,sent
2023-06-02 17:38:00,369648,500.0,pending
2023-06-02 17:38:00,3415,1700000.0,sent
2023-06-02 17:36:00,53475,1900.0,sent
2023-06-02 17:35:00,369648,500.0,sent
2023-06-02 17:34:00,357874,2000.0,sent
2023-06-02 17:31:00,357605,15000.0,sent
2023-06-02 17:31:00,244422,2100.0,sent
2023-06-02 17:31:00,107211,27100.0,sent
2023-06-02 17:29:00,190568,10000.0,sent
2023-06-02 17:28:00,203599,10000.0,sent
2023-06-02 17:26:00,234649,500.0,sent
2023-06-02 17:26:00,203599,20000.0,sent
2023-06-02 17:25:00,14659,20000.0,sent
2023-06-02 17:25:00,203599,1800.0,sent
2023-06-02 17:24:00,95556,5000.0,sent
2023-06-02 17:23:00,2454,200000.0,sent
2023-06-02 17:21:00,234649,500.0,sent
2023-06-02 17:20:00,267210,9000.0,sent
2023-06-02 17:20:00,255366,2000.0,sent
2023-06-02 17:11:00,30613,2000.0,sent
2023-06-02 17:11:00,2454,200000.0,pending
2023-06-02 17:07:00,138349,7000.0,sent
2023-06-02 17:05:00,359993,5000.0,sent
2023-06-02 16:59:00,359759,4000.0,sent
2023-06-02 16:59:00,359759,4000.0,pending
2023-06-02 16:57:00,259834,12733.0,sent
2023-06-02 16:51:00,158886,4000.0,sent
2023-06-02 16:38:00,364854,3200.0,sent
2023-06-02 16:32:00,354342,2700.0,sent
2023-06-02 16:30:00,204668,52000.0,sent
2023-06-02 16:29:00,365834,160000.0,sent
2023-06-02 16:27:00,353700,3000.0,sent
2023-06-02 16:26:00,86321,3000.0,sent
2023-06-02 16:19:00,354622,20000.0,sent
2023-06-02 16:13:00,351673,11000.0,sent
2023-06-02 16:10:00,27567,4000.0,sent
2023-06-02 16:07:00,354418,40000.0,sent
2023-06-02 16:05:00,215244,5000.0,sent
2023-06-02 16:04:00,356598,2500.0,sent
2023-06-02 16:03:00,334,30000.0,sent
2023-06-02 16:00:00,188961,1000.0,sent
2023-06-02 15:59:00,352267,35000.0,sent
2023-06-02 15:54:00,355174,1000.0,sent
2023-06-02 15:53:00,350029,638000.0,sent
2023-06-02 15:51:00,350029,246422.0,sent
2023-06-02 15:39:00,524,60000.0,sent
2023-06-02 15:38:00,123675,15000.0,sent
2023-06-02 15:37:00,353807,1000.0,sent
2023-06-02 15:37:00,24262,1800.0,sent
2023-06-02 15:36:00,353700,5000.0,sent
2023-06-02 15:33:00,351566,3000.0,sent
2023-06-02 15:30:00,188961,6000.0,sent
2023-06-02 15:30:00,107211,10000.0,sent
2023-06-02 15:28:00,27659,4400.0,sent
2023-06-02 15:26:00,74324,15500.0,sent
2023-06-02 15:26:00,179714,5000.0,sent
2023-06-02 15:22:00,212861,500.0,sent
2023-06-02 15:21:00,350029,935800.0,sent
2023-06-02 15:16:00,97756,510.0,sent
2023-06-02 15:12:00,253024,2500.0,sent
2023-06-02 15:10:00,253024,2500.0,pending
2023-06-02 15:06:00,354139,15000.0,sent
2023-06-02 15:00:00,3521,50000.0,sent
2023-06-02 14:59:00,3521,100000.0,pending
2023-06-02 14:59:00,528,10000.0,sent
2023-06-02 14:59:00,3521,100000.0,pending
2023-06-02 14:58:00,3521,50000.0,pending
2023-06-02 14:58:00,3521,5000.0,pending
2023-06-02 14:54:00,355186,1000.0,sent
2023-06-02 14:54:00,260405,10000.0,sent
2023-06-02 14:45:00,368443,2000.0,pending
2023-06-02 14:45:00,4510,2200.0,sent
2023-06-02 14:43:00,3039,27000.0,sent
2023-06-02 14:42:00,355186,500.0,sent
2023-06-02 14:42:00,193749,4000.0,sent
2023-06-02 14:41:00,368443,2000.0,pending
2023-06-02 14:39:00,13119,70000.0,pending
2023-06-02 14:37:00,213902,8000.0,sent
2023-06-02 14:35:00,368443,2000.0,pending
2023-06-02 14:35:00,717,100000.0,sent
2023-06-02 14:35:00,370850,500.0,sent
2023-06-02 14:33:00,212360,35000.0,sent
2023-06-02 14:32:00,368929,10000.0,sent
2023-06-02 14:29:00,351493,3000.0,sent
2023-06-02 14:28:00,222048,3450.0,sent
2023-06-02 14:23:00,2520,26000.0,sent
2023-06-02 14:21:00,365667,2000.0,sent
2023-06-02 14:21:00,365334,4500.0,sent
2023-06-02 14:20:00,211754,700.0,sent
2023-06-02 14:19:00,365447,1000.0,sent
2023-06-02 14:19:00,351493,3000.0,pending
2023-06-02 14:18:00,363679,800.0,sent
2023-06-02 14:17:00,27863,1870.0,sent
2023-06-02 14:16:00,213902,8000.0,sent
2023-06-02 14:16:00,41420,4100.0,pending
2023-06-02 14:14:00,42924,7000.0,sent
2023-06-02 14:13:00,355520,5000.0,sent
2023-06-02 14:12:00,368666,900.0,sent
2023-06-02 14:12:00,361287,5100.0,sent
2023-06-02 14:11:00,38695,15000.0,sent
2023-06-02 14:10:00,355520,5000.0,sent
2023-06-02 14:02:00,366289,5200.0,sent
2023-06-02 13:59:00,47685,10770.0,sent
2023-06-02 13:58:00,366710,3000.0,sent
2023-06-02 13:55:00,27659,2160.0,sent
2023-06-02 13:52:00,356111,5000.0,sent
2023-06-02 13:50:00,191155,2800.0,sent
2023-06-02 13:44:00,351673,600.0,sent
2023-06-02 13:39:00,172776,20000.0,sent
2023-06-02 13:37:00,368608,50000.0,sent
2023-06-02 13:35:00,353441,3600.0,sent
2023-06-02 13:34:00,15136,1000.0,sent
2023-06-02 13:29:00,138729,45000.0,sent
2023-06-02 13:25:00,359759,30000.0,sent
2023-06-02 13:24:00,293,5000.0,sent
2023-06-02 13:22:00,1888,8000.0,sent
2023-06-02 13:18:00,6475,2000.0,sent
